base_policy,restriction,path_id,path_content_sha256,training_seed,scope,period_offset,resource,stage,location,base_capacity,active_direct_capacity,exercised_readiness_capacity,effective_capacity,feedback_multiplier,yard_to_berth_feedback,corridor_to_gate_feedback,shared_corridor_weight,resource_workload,resource_threshold,resource_pressure,resource_overload_ratio,resource_overload_mass,implemented_readiness_order,implemented_direct_order,implemented_readiness_exercise
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,62,yard:Khor Fakkan,yard,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,62,yard:Sohar,yard,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,63,berth:Fujairah,berth,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,63,berth:Khor Fakkan,berth,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,63,berth:Sohar,berth,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,63,corridor:landbridge_shared,corridor,landbridge_shared,102.29650000000001,0.0,0.0,102.29650000000001,1.0,1.0,1.0,,0.0,102.29650000000001,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,63,gate:Fujairah,gate,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,1.0,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,63,gate:Khor Fakkan,gate,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,1.0,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,63,gate:Sohar,gate,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,1.0,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,63,yard:Fujairah,yard,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,63,yard:Khor Fakkan,yard,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,63,yard:Sohar,yard,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,64,berth:Fujairah,berth,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,64,berth:Khor Fakkan,berth,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,64,berth:Sohar,berth,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,64,corridor:landbridge_shared,corridor,landbridge_shared,102.29650000000001,0.0,0.0,102.29650000000001,1.0,1.0,1.0,,0.0,102.29650000000001,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,64,gate:Fujairah,gate,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,1.0,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,64,gate:Khor Fakkan,gate,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,1.0,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,64,gate:Sohar,gate,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,1.0,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,64,yard:Fujairah,yard,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,64,yard:Khor Fakkan,yard,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,64,yard:Sohar,yard,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,65,berth:Fujairah,berth,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,65,berth:Khor Fakkan,berth,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,65,berth:Sohar,berth,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,65,corridor:landbridge_shared,corridor,landbridge_shared,102.29650000000001,0.0,0.0,102.29650000000001,1.0,1.0,1.0,,0.0,102.29650000000001,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,65,gate:Fujairah,gate,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,1.0,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,65,gate:Khor Fakkan,gate,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,1.0,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,65,gate:Sohar,gate,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,1.0,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,65,yard:Fujairah,yard,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,65,yard:Khor Fakkan,yard,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,65,yard:Sohar,yard,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,66,berth:Fujairah,berth,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,66,berth:Khor Fakkan,berth,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,66,berth:Sohar,berth,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,66,corridor:landbridge_shared,corridor,landbridge_shared,102.29650000000001,0.0,0.0,102.29650000000001,1.0,1.0,1.0,,0.0,102.29650000000001,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,66,gate:Fujairah,gate,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,1.0,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,66,gate:Khor Fakkan,gate,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,1.0,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,66,gate:Sohar,gate,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,1.0,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,66,yard:Fujairah,yard,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,66,yard:Khor Fakkan,yard,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,66,yard:Sohar,yard,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,67,berth:Fujairah,berth,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,67,berth:Khor Fakkan,berth,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,67,berth:Sohar,berth,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,67,corridor:landbridge_shared,corridor,landbridge_shared,102.29650000000001,0.0,0.0,102.29650000000001,1.0,1.0,1.0,,0.0,102.29650000000001,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,67,gate:Fujairah,gate,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,1.0,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,67,gate:Khor Fakkan,gate,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,1.0,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,67,gate:Sohar,gate,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,1.0,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,67,yard:Fujairah,yard,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,67,yard:Khor Fakkan,yard,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,67,yard:Sohar,yard,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,68,berth:Fujairah,berth,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,68,berth:Khor Fakkan,berth,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,68,berth:Sohar,berth,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,68,corridor:landbridge_shared,corridor,landbridge_shared,102.29650000000001,0.0,0.0,102.29650000000001,1.0,1.0,1.0,,0.0,102.29650000000001,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,68,gate:Fujairah,gate,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,1.0,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,68,gate:Khor Fakkan,gate,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,1.0,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,68,gate:Sohar,gate,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,1.0,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,68,yard:Fujairah,yard,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,68,yard:Khor Fakkan,yard,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,68,yard:Sohar,yard,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,69,berth:Fujairah,berth,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,69,berth:Khor Fakkan,berth,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,69,berth:Sohar,berth,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,69,corridor:landbridge_shared,corridor,landbridge_shared,102.29650000000001,0.0,0.0,102.29650000000001,1.0,1.0,1.0,,0.0,102.29650000000001,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,69,gate:Fujairah,gate,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,1.0,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,69,gate:Khor Fakkan,gate,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,1.0,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,69,gate:Sohar,gate,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,1.0,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,69,yard:Fujairah,yard,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,69,yard:Khor Fakkan,yard,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,69,yard:Sohar,yard,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,70,berth:Fujairah,berth,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,70,berth:Khor Fakkan,berth,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,70,berth:Sohar,berth,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,70,corridor:landbridge_shared,corridor,landbridge_shared,102.29650000000001,0.0,0.0,102.29650000000001,1.0,1.0,1.0,,0.0,102.29650000000001,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,70,gate:Fujairah,gate,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,1.0,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,70,gate:Khor Fakkan,gate,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,1.0,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,70,gate:Sohar,gate,Sohar,70.0008,0.0,0.0,70.0008,1.0,1.0,1.0,1.0,0.0,70.0008,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,70,yard:Fujairah,yard,Fujairah,1.4997000000000007,0.0,0.0,1.4997000000000007,1.0,1.0,1.0,,0.0,1.4997000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Reactive,no_direct_capacity,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,70,yard:Khor Fakkan,yard,Khor Fakkan,30.796000000000003,0.0,0.0,30.796000000000003,1.0,1.0,1.0,,0.0,30.796000000000003,0.0,0.0,0.0,0.0,0.0,0.0
