policy,scope,period_offset,physical_paths,learning_seed_aggregation,mean__queue_loss,q25__queue_loss,q75__queue_loss,mean__waiting_loss,q25__waiting_loss,q75__waiting_loss,mean__direct_sue_exit_mass,q25__direct_sue_exit_mass,q75__direct_sue_exit_mass,mean__duration_attrition_mass,q25__duration_attrition_mass,q75__duration_attrition_mass,mean__overload_loss,q25__overload_loss,q75__overload_loss,mean__route_resource_loss,q25__route_resource_loss,q75__route_resource_loss,mean__action_loss,q25__action_loss,q75__action_loss,mean__delivered_landbridge,q25__delivered_landbridge,q75__delivered_landbridge,mean__waiting_before,q25__waiting_before,q75__waiting_before,mean__outstanding_after,q25__outstanding_after,q75__outstanding_after,mean__queue_berth,q25__queue_berth,q75__queue_berth,mean__queue_yard,q25__queue_yard,q75__queue_yard,mean__queue_gate,q25__queue_gate,q75__queue_gate,mean__queue_landbridge,q25__queue_landbridge,q75__queue_landbridge,mean__action_readiness_order_model_units,q25__action_readiness_order_model_units,q75__action_readiness_order_model_units,mean__action_readiness_order_reference_ratio,q25__action_readiness_order_reference_ratio,q75__action_readiness_order_reference_ratio,mean__action_direct_order_model_units,q25__action_direct_order_model_units,q75__action_direct_order_model_units,mean__action_direct_order_reference_ratio,q25__action_direct_order_reference_ratio,q75__action_direct_order_reference_ratio,mean__action_readiness_exercise_model_units,q25__action_readiness_exercise_model_units,q75__action_readiness_exercise_model_units,mean__action_readiness_exercise_reference_ratio,q25__action_readiness_exercise_reference_ratio,q75__action_readiness_exercise_reference_ratio,mean__action_release_model_units,q25__action_release_model_units,q75__action_release_model_units,mean__action_release_reference_ratio,q25__action_release_reference_ratio,q75__action_release_reference_ratio,mean__action_disclosure_model_units,q25__action_disclosure_model_units,q75__action_disclosure_model_units,mean__action_disclosure_reference_ratio,q25__action_disclosure_reference_ratio,q75__action_disclosure_reference_ratio
Reactive,clearance,22,88,within_path_first,35.610040111905455,33.12703101549866,37.641242278886004,2662.826900574062,2536.773793029569,2775.7687827334594,0.0,0.0,0.0,5.603270203966161,5.354223635236984,5.853781121705816,29.611240111905452,27.128231015498656,31.642442278886005,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,108.05411846237202,102.80161780067681,112.7276462965722,136.5611883703113,131.98033152389877,142.21263532715517,30.47224072412594,27.990481620303346,32.502327442968095,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,23,88,within_path_first,34.11034011190545,31.627331015498655,36.141542278886,2626.2995320791365,2504.064561561003,2738.0682942095973,0.0,0.0,0.0,5.765945539432997,5.503652555471158,6.022146335211331,28.111540111905448,25.628531015498655,30.142742278886004,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,102.45084825840583,97.44559886181015,106.93764647999431,129.2955428308783,124.78753184218166,134.843766946026,28.97254072412594,26.49078162030334,31.00262744296809,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,24,88,within_path_first,32.610640111905454,30.127631015498658,34.641842278886,2574.2963719696213,2454.844084267448,2685.425116417697,0.0,0.0,0.0,5.886563672730693,5.614797392543503,6.145631051683909,26.611840111905448,24.128831015498655,28.643042278886004,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,96.68490271897285,91.96555678950322,100.98351232754668,121.9092791581476,117.48180388947128,127.34421176380458,27.47284072412594,24.991081620303344,29.50292744296809,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,25,88,within_path_first,31.11094011190545,28.627931015498657,33.142142278886,2507.5016170592435,2389.850736182778,2617.3311748636916,0.0,0.0,0.0,5.9625086472129105,5.683200916131595,6.219250405526354,25.112140111905443,22.629131015498658,27.143342278886003,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,90.79833904624216,86.37027960853064,94.86879005247856,114.4470705109347,110.12616407395457,119.74608443093929,25.97314072412594,23.491381620303343,28.00322744296809,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,26,88,within_path_first,29.611240111905452,27.128231015498656,31.642442278886005,2426.8412489005977,2311.6975968560555,2534.2927866926807,0.0,0.0,0.0,5.992013613634421,5.710558940198241,6.244835424919229,23.612440111905446,21.129431015498653,25.643642278886,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,84.83583039902925,80.70223089978165,88.64951384488414,106.95535689730028,102.74674857800674,111.98826927766119,24.47344072412594,21.991681620303343,26.503527442968085,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,27,88,within_path_first,28.111540111905448,25.628531015498655,30.142742278886004,2333.470694676688,2221.50663223978,2435.014795771717,0.0,0.0,0.0,5.974239509551314,5.690269621914265,6.227432020673852,22.11274011190545,19.629731015498653,24.143942278885998,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,78.84381678539484,75.00556662635864,82.38725678639982,99.48141738774895,95.47906117376886,104.22391752523116,22.973740724125935,20.491981620303342,25.00382744296809,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,28,88,within_path_first,26.611840111905448,24.128831015498655,28.643042278886004,2228.7550255351175,2120.5980719118725,2325.2195663128086,0.0,0.0,0.0,5.9093270990231845,5.632796150759261,6.16086608619316,20.613040111905445,18.130031015498652,22.644242278885997,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,72.86957727584353,69.32525315028545,76.14348180473512,92.07239028872577,88.3171726175303,96.6753231008064,21.474040724125935,18.99228162030334,23.504127442968088,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,29,88,within_path_first,25.112140111905443,22.629131015498658,27.143342278886003,2114.241995390545,2011.1287778307264,2207.61177886396,0.0,0.0,0.0,5.798418440666261,5.529204838594099,6.049214510083119,19.11334011190544,16.63033101549865,21.144542278886,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,66.96025017682032,63.75267713395013,69.96747984209875,84.77427184805951,81.04826960242374,89.13815809216833,19.974340724125938,17.49258162030334,22.004427442968087,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,30,88,within_path_first,23.612440111905446,21.129431015498653,25.643642278886,1991.6285628330202,1894.6117657285931,2080.8569543966546,0.0,0.0,0.0,5.643645041627204,5.377865680012647,5.892317356890611,17.613640111905443,15.13063101549865,19.644842278885996,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,61.16183173615406,58.2826026814796,63.90735000424428,77.63092680643231,73.87218032750494,81.66534950861138,18.474640724125933,15.99288162030334,20.504727442968086,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,31,88,within_path_first,22.11274011190545,19.629731015498653,24.143942278885998,1862.7218730977984,1772.089670969317,1946.595850586903,0.0,0.0,0.0,5.4480814077086,5.187854348800654,5.687616030471038,16.11394011190544,13.63093101549865,18.145142278886,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,55.51818669452687,52.952107325734296,58.00896433771494,70.68314539872371,66.95296337579045,74.58950631204861,16.974940724125933,14.49318162030334,19.005027442968085,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,32,88,within_path_first,20.613040111905445,18.130031015498652,22.644242278885997,1729.395985165634,1645.3447873301477,1807.2309338981468,0.0,0.0,0.0,5.2156643473299305,4.962997621538313,5.441482329968476,14.61424011190544,12.131231015498647,16.645442278885994,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,50.07010528681826,47.80005896452618,52.33339022947526,63.96778105139378,60.47845932282886,67.4947564398735,15.475240724125937,12.993481620303339,17.505327442968085,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,33,88,within_path_first,19.11334011190544,16.63033101549865,21.144542278886,1593.5458896552946,1516.9400177283571,1665.2261508266824,0.0,0.0,0.0,4.951080138672037,4.7098914728443315,5.170657705531342,13.11454011190544,10.631531015498647,15.145742278885995,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,44.854440939488335,42.85979033022052,46.86766733319287,57.517000912721734,54.24137095906252,60.7985184717907,13.975540724125933,11.493781620303336,16.005627442968084,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,34,88,within_path_first,17.613640111905443,15.13063101549865,19.644842278885996,1457.0405561483012,1388.5383356690306,1522.5361089262474,0.0,0.0,0.0,4.65962341722388,4.432955152573202,4.869385544654677,11.614840111905442,9.131831015498648,13.646042278885995,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,39.903360800816294,38.08917713948836,41.707511768878305,51.35767749549786,48.11956678475424,54.4511763842304,12.47584072412593,9.994081620303337,14.505927442968083,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,35,88,within_path_first,16.11394011190544,13.63093101549865,18.145142278886,1321.6768568097539,1260.9672618710579,1381.0810175184242,0.0,0.0,0.0,4.347033266673846,4.135855344201284,4.542971411320847,10.11514011190544,7.632131015498646,12.146342278885994,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,35.24373738359241,33.60558407814273,36.847301342201554,45.510944228824,42.42470448489583,48.434694153437185,10.97614072412593,8.494381620303336,13.006227442968083,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,36,88,within_path_first,14.61424011190544,12.131231015498647,16.645442278885994,1189.1362241321533,1135.8278430534701,1242.7893157073365,0.0,0.0,0.0,4.0193133799094305,3.8248828548467526,4.200358396260326,8.61544011190544,6.132431015498645,10.646642278885993,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,30.89670411691857,29.428567405297166,32.31008896824387,39.99193084891458,36.97858703067372,42.815171689448555,9.47644072412593,6.994681620303336,11.506527442968084,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,37,88,within_path_first,13.11454011190544,10.631531015498647,15.145742278885994,1060.945807914148,1012.8391055513855,1108.6952881985421,0.0,0.0,0.0,3.6825441878075726,3.5089842296031932,3.848284023567486,7.144751014134507,4.632731015498645,9.146942278885993,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,26.877390737009137,25.571835514261362,28.115694302088144,34.809686661107,31.93594956386705,37.69088725959932,7.976740724125929,5.494981620303335,10.006827442968081,1.4997000000000007,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,38,88,within_path_first,11.614840111905442,9.131831015498648,13.646042278885995,938.4457009248364,894.7631832659474,981.1847632714503,0.0,0.0,0.0,3.3426954397172257,3.1893740085714,3.4932282013595533,5.737479031482693,3.133031015498644,7.647242278885991,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,23.194846549201564,22.043205579477082,24.271218793894352,29.967291221389782,27.293279539532442,32.7884305883764,6.5060516263549975,3.9952816203033343,8.50712744296808,1.4706890977709322,1.4997000000000007,1.4997000000000007,2.1383993877795104,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,39,88,within_path_first,10.11514011190544,7.632131015498647,12.146342278885994,822.7635124873979,783.463588101003,860.4600735099598,0.0,0.0,0.0,3.005447798151532,2.8714505666817147,3.1404270139068404,4.425997629373618,1.6333310154986436,6.147542278885991,0.0,0.0,0.0,0.0,0.0,0.0,1.4997000000000007,1.4997000000000007,1.4997000000000007,19.85215110948434,18.84474067682139,20.780147320297964,25.46214342323825,22.9446455034628,28.08918156538983,5.098779643703184,2.4955816203033336,7.00742744296808,1.407271982651813,1.4997000000000007,1.4997000000000007,2.1093884855504417,2.13706623367104,2.1394515481784477,1.4997000000000007,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,40,88,within_path_first,8.61544011190544,6.132431015498645,10.646642278885993,714.7972003435847,679.7743172279052,747.8195030724975,0.0,0.0,0.0,2.6760315550047125,2.5532720068731183,2.79758086679945,3.2238991226408036,0.6380433489494403,4.6478422788859906,0.0,0.0,0.0,0.0,0.0,0.0,1.485697435604071,1.4997000000000007,1.4997000000000007,16.846703311332806,15.973057270998945,17.6400359667697,21.300414432629463,18.79013698015017,23.75319311507677,3.8023065794272473,0.995881620303333,5.507727442968079,1.296473064275937,1.4997000000000007,1.4997000000000007,2.030963032598184,2.13706623367104,2.1394515481784477,1.485697435604071,1.4997000000000007,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,41,88,within_path_first,7.129742676301367,4.632731015498646,9.14694227888599,615.2066461813828,584.29811742999,643.8653906151337,0.0,0.0,0.0,2.3590896029391586,2.2476291427220385,2.4669431176620047,2.213334257761629,0.6372452168844082,3.14814227888599,0.0,0.0,0.0,0.0,0.0,0.0,1.4430322900685537,1.4997000000000005,1.4997000000000007,14.170671756328096,13.419785264125824,14.842973459980131,17.49829253962175,14.930047868191302,19.827102600893976,2.6359683801111733,0.0,4.0080274429680784,1.1663381993160737,0.995881620303333,1.4997000000000007,1.8844038068055673,2.1369063760523863,2.1394515481784477,1.4430322900685537,1.4997000000000005,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,42,88,within_path_first,5.686710386232814,3.133031015498644,7.647242278885991,524.4140067698391,497.40820021278347,549.0479741609811,0.0,0.0,0.0,2.0585703615059283,1.9584667589119178,2.1534278063987657,1.4314753456518443,0.13363101549864306,1.6484422788859887,0.0,0.0,0.0,0.0,0.0,0.0,1.338535699273708,1.4997000000000005,1.4997000000000007,11.811582153388935,11.172156121403788,12.374116584351444,14.101186478842113,11.366893509285593,16.20252770370913,1.6674661502297703,0.0,2.5083274429680777,0.9685022298814032,0.0,1.4997000000000007,1.712206306847933,1.6333310154986436,2.1394515481784477,1.338535699273708,1.4997000000000005,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,43,88,within_path_first,4.348174686959106,1.6333310154986438,6.147542278885991,442.61242136196813,419.2579285540878,463.5785546379975,0.0,0.0,0.0,1.7776545607702607,1.688745102273653,1.860332373341242,0.922166661035516,0.0,0.6399370668220873,0.0,0.0,0.0,0.0,0.0,0.0,1.2429340622691247,1.4997000000000005,1.4997000000000007,9.75301179188301,9.213689362491866,10.218984419777051,11.080597855802731,8.307690109855528,12.784956306909107,0.9622031010730361,0.0,1.0086274429680768,0.7052630491567341,0.0,1.4997000000000007,1.4377744744602117,0.13363101549864306,2.1393627266235975,1.2429340622691247,1.4997000000000005,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,44,88,within_path_first,3.1052406246899817,0.13363101549864306,4.6478422788859906,369.7822379428404,349.7976041556512,387.3767146932863,0.0,0.0,0.0,1.51871775582107,1.440642138739339,1.5900103678151123,0.5168130632415672,0.0,0.639416054051649,0.0,0.0,0.0,0.0,0.0,0.0,1.0530908080376755,0.13363101549864306,1.4997000000000007,7.975357231112747,7.526659580202598,8.357669321760255,8.508789291943986,6.492864049792416,9.654441573234026,0.5374829946129803,0.0,0.0,0.42472010646005587,0.0,1.0086274429680768,1.08994671557927,0.0,2.13911605405165,1.0530908080376755,0.13363101549864306,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,45,88,within_path_first,2.0521498166523062,0.0,3.14814227888599,305.71356479049433,288.79715311836645,320.31113752451233,0.0,0.0,0.0,1.2833283351353955,1.2155570311393864,1.344130701743019,0.27243787003953923,0.0,0.14874227888598796,0.0,0.0,0.0,0.0,0.0,0.0,0.8308752285061684,0.0,1.4997000000000007,6.45663947529168,6.086463808448254,6.767231088896878,6.39458572830242,5.040920327941516,6.806404611529522,0.25774157616846566,0.0,0.0,0.27974141844451456,0.0,0.0,0.6837915935331575,0.0,1.6484422788859887,0.8308752285061684,0.0,1.4997000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,46,88,within_path_first,1.2212745881461375,0.0,1.648442278885989,250.0336836067172,235.95274497913078,262.01680674105677,0.0,0.0,0.0,1.0722787537996192,1.0141451811951432,1.1232884065669222,0.1718589930174533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5293780996417264,0.0,1.4997000000000005,5.173311140156283,4.8685064179850155,5.423080896266431,4.792928874861075,3.968192481991289,4.620946772028757,0.1180243761481083,0.0,0.0,0.13971720002035734,0.0,0.0,0.4341549123359455,0.0,0.14874227888598796,0.5293780996417264,0.0,1.4997000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,47,88,within_path_first,0.6918964885044111,0.0,0.14874227888598796,202.23769305643955,190.57600205136117,211.96770086080969,0.0,0.0,0.0,0.8856459214881337,0.8364333665360318,0.9279418700031042,0.07118494597818754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291941591029641,0.0,0.14874227888598796,4.101032386356664,3.8595248973885266,4.301846233019981,3.5780887942699775,3.057763558524456,3.478996602211256,0.06689823978447192,0.0,0.0,0.05112613636363639,0.0,0.0,0.24467795325333871,0.0,0.0,0.3291941591029641,0.0,0.14874227888598796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,48,88,within_path_first,0.36270232940144703,0.0,0.0,161.72069526324677,152.19172384126904,169.5329181874832,0.0,0.0,0.0,0.722875235739995,0.6819970358748664,0.7575386751297872,0.021913774686610963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20268349679177938,0.0,0.0,3.21538646486853,3.025632721215797,3.3765824388482564,2.6525300617382026,2.366096034870866,2.6808232801743896,0.02919048951662819,0.0,0.0,0.037707750267843725,0.0,0.0,0.09312059282519575,0.0,0.0,0.20268349679177938,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,49,88,within_path_first,0.16001883260966762,0.0,0.0,127.80989173279953,120.28329146543012,134.12940099043323,0.0,0.0,0.0,0.5828817702870953,0.5488477325368869,0.6109515420344831,0.014608286116758478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07120681813858479,0.0,0.0,2.4925112291285347,2.3442245841459934,2.6203965044253636,1.9984414733125226,1.8065284617574053,2.030057220801943,0.0,0.0,0.0,0.02919048951662819,0.0,0.0,0.05962152495445469,0.0,0.0,0.07120681813858479,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,50,88,within_path_first,0.08881201447108288,0.0,0.0,99.79510940199746,93.88366188336818,104.85564644894896,0.0,0.0,0.0,0.4641616598274595,0.4368135823309885,0.48680669354533207,0.009714684724295743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04501323883769621,0.0,0.0,1.90962945884144,1.7954822408584143,2.0098672522669134,1.4892665746473668,1.3605689159416436,1.5279813028782825,0.0,0.0,0.0,0.0,0.0,0.0,0.04379877563338666,0.0,0.0,0.04501323883769621,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,51,88,within_path_first,0.04379877563338666,0.0,0.0,76.9565142814823,72.36949418525177,80.95658169866051,0.0,0.0,0.0,0.36490677328659893,0.3434185378747807,0.38320442968567997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034084090909090925,0.0,0.0,1.4454677990139801,1.3586335260717333,1.5228391433002388,1.0902757104516771,1.0171482342486917,1.1421308454840147,0.0,0.0,0.0,0.0,0.0,0.0,0.009714684724295743,0.0,0.0,0.034084090909090925,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,52,88,within_path_first,0.009714684724295741,0.0,0.0,58.58856581153352,55.077940385087494,61.70842481536619,0.0,0.0,0.0,0.2831162974575131,0.2662859845767305,0.297696910237113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009714684724295741,0.0,0.0,1.0805610257273812,1.0153057402447532,1.1387661232120925,0.797444728269868,0.7492310898192305,0.8397294191459557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009714684724295741,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,53,88,within_path_first,0.0,0.0,0.0,44.01959251909291,41.36726085865968,46.39082308678624,0.0,0.0,0.0,0.2166997816685021,0.2037460783162038,0.22815384548932283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797444728269868,0.7492310898192305,0.8397294191459557,0.5807449466013659,0.5452458469244024,0.6108929763791292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,54,88,within_path_first,0.0,0.0,0.0,32.626701127706745,30.653825187830822,34.3674199915244,0.0,0.0,0.0,0.16356741119786183,0.15373247088987094,0.17234373985279866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5807449466013659,0.5452458469244024,0.6108929763791292,0.4171775354035041,0.39156748857050966,0.43835501510487296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,55,88,within_path_first,0.0,0.0,0.0,23.846041250348268,22.3956005139964,25.090294266714107,0.0,0.0,0.0,0.12170465469447164,0.11434452225046894,0.1282333010306091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4171775354035041,0.39156748857050966,0.43835501510487296,0.29547288070903244,0.27721335468853525,0.31044135818299623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,56,88,within_path_first,0.0,0.0,0.0,17.178714853096128,16.123299930846073,18.054272066701984,0.0,0.0,0.0,0.08922983806518907,0.08382478018269343,0.09390607260980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29547288070903244,0.27721335468853525,0.31044135818299623,0.20624304264384333,0.19348984055211338,0.2168719538762991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,57,88,within_path_first,0.0,0.0,0.0,12.192828512600045,11.440370884654627,12.80988318474531,0.0,0.0,0.0,0.06443451404600052,0.06047250522898762,0.0677291875825967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20624304264384333,0.19348984055211338,0.2168719538762991,0.1418085285978428,0.13304115616877524,0.1494251274150069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,58,88,within_path_first,0.0,0.0,0.0,8.522328726657442,7.9953372778256995,8.960496606286677,0.0,0.0,0.0,0.04580762497713635,0.04298342372011772,0.04812398361779607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1418085285978428,0.13304115616877524,0.1494251274150069,0.09600090362070639,0.09008227726180597,0.10137159793051315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,59,88,within_path_first,0.0,0.0,0.0,5.863334786825061,5.500875302413251,6.178183093085494,0.0,0.0,0.0,0.032045328114469605,0.030063724259755124,0.03369135327955405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09600090362070639,0.09008227726180597,0.10137159793051315,0.06395557550623673,0.0600236128235933,0.06766189959190967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reactive,clearance,60,88,within_path_first,0.0,0.0,0.0,3.9686948712660652,3.7240761227763506,4.191105246713421,0.0,0.0,0.0,0.022048933689448023,0.020686207752617952,0.023234301768256173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06395557550623673,0.0600236128235933,0.06766189959190967,0.04190664181678863,0.039317095449037276,0.04444893589590685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
