date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
2019-02-08,2019,2,8,port988,Port of Sohar,Oman,OMN,1,1,0,0,0,2,2,13382,3197,0,0,0,16580,16580,0,0,0,0,0,0,0,3213529
2019-02-09,2019,2,9,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,6,0,6,0,0,0,0,30996,0,30996,0,0,0,0,62886,0,62886,176422
2019-02-09,2019,2,9,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187719
2019-02-09,2019,2,9,port744,Jebel Ali,United Arab Emirates,ARE,7,2,0,1,3,10,13,304031,2847,0,1640,9854,308518,318373,96195,13936,0,98,4200,110230,114430,192191
2019-02-09,2019,2,9,port988,Port of Sohar,Oman,OMN,0,1,1,0,1,2,3,0,0,0,0,54514,0,54514,0,22745,0,0,0,22745,22745,3213532
2019-02-10,2019,2,10,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,6,2,8,0,0,0,0,38745,0,38745,0,99233,0,0,54876,99233,154109,176426
2019-02-10,2019,2,10,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187721
2019-02-10,2019,2,10,port744,Jebel Ali,United Arab Emirates,ARE,10,1,0,0,1,11,12,195492,21692,0,0,0,217185,217185,386197,2121,0,0,2629,388319,390949,192192
2019-02-10,2019,2,10,port988,Port of Sohar,Oman,OMN,1,1,0,1,1,3,4,0,388883,0,1180,0,390064,390064,4661,0,0,76,0,4737,4737,3213535
2019-02-11,2019,2,11,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,9,1,10,0,0,0,0,182618,0,182618,0,61582,0,0,38256,61582,99839,176429
2019-02-11,2019,2,11,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,7201,0,0,0,0,7201,7201,3134,0,0,0,0,3134,3134,187723
2019-02-11,2019,2,11,port744,Jebel Ali,United Arab Emirates,ARE,5,0,1,1,2,7,9,573203,0,1128,1640,9854,575972,585826,57605,0,1139,98,27662,58843,86505,192193
2019-02-11,2019,2,11,port988,Port of Sohar,Oman,OMN,1,2,0,0,0,3,3,0,390378,0,0,0,390378,390378,0,55602,0,0,0,55602,55602,3213538
2019-02-12,2019,2,12,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,4,1,5,0,0,0,0,7749,0,7749,0,53576,0,0,53501,53576,107077,176433
2019-02-12,2019,2,12,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187725
2019-02-12,2019,2,12,port744,Jebel Ali,United Arab Emirates,ARE,3,0,1,0,5,4,9,77098,0,1128,0,71717,78226,149944,32065,0,1139,0,30652,33204,63857,192194
2019-02-12,2019,2,12,port988,Port of Sohar,Oman,OMN,0,1,1,0,0,2,2,0,10514,2404,0,0,12919,12919,0,0,3114,0,0,3114,3114,3213541
2019-02-13,2019,2,13,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,6,1,7,0,0,0,0,31520,0,31520,0,53250,0,0,50335,53250,103586,176436
2019-02-13,2019,2,13,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187727
2019-02-13,2019,2,13,port744,Jebel Ali,United Arab Emirates,ARE,5,2,0,0,1,7,8,487169,16744,0,0,33793,503913,537706,32065,32805,0,0,0,64870,64870,192195
2019-02-13,2019,2,13,port988,Port of Sohar,Oman,OMN,0,2,0,0,1,2,3,0,0,0,0,0,0,0,0,142644,0,0,0,142644,142644,3213544
2019-02-14,2019,2,14,port362,Fujairah,United Arab Emirates,ARE,0,2,1,0,8,3,11,0,0,0,0,36152,0,36152,0,68571,140,0,74526,68711,143238,176439
2019-02-14,2019,2,14,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187729
2019-02-14,2019,2,14,port744,Jebel Ali,United Arab Emirates,ARE,8,1,2,0,0,11,11,308001,21692,2257,0,0,331950,331950,247781,2121,2279,0,0,252183,252183,192196
2019-02-14,2019,2,14,port988,Port of Sohar,Oman,OMN,1,0,0,0,1,1,2,1759,0,0,0,8213,1759,9972,0,0,0,0,17793,0,17793,3213550
2019-02-15,2019,2,15,port362,Fujairah,United Arab Emirates,ARE,0,3,0,0,7,3,10,0,36587,0,0,75422,36587,112009,0,108981,0,0,87023,108981,196005,176442
2019-02-15,2019,2,15,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187731
2019-02-15,2019,2,15,port744,Jebel Ali,United Arab Emirates,ARE,10,0,0,2,0,12,12,114164,0,0,653,0,114817,114817,400469,0,0,2219,0,402688,402688,192197
2019-02-15,2019,2,15,port988,Port of Sohar,Oman,OMN,1,0,1,0,2,2,4,0,0,0,0,5400,0,5400,2500,0,235,0,16604,2735,19339,3213553
2019-02-16,2019,2,16,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,7,1,8,0,0,0,0,68250,0,68250,0,62526,0,0,55773,62526,118300,176445
2019-02-16,2019,2,16,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,0,0,0,0,0,0,0,945,0,0,0,0,945,945,187733
2019-02-16,2019,2,16,port744,Jebel Ali,United Arab Emirates,ARE,5,0,2,0,0,7,7,151859,0,1128,0,0,152987,152987,85664,0,2868,0,0,88532,88532,192198
2019-02-16,2019,2,16,port988,Port of Sohar,Oman,OMN,1,1,1,0,1,3,4,0,0,0,0,0,0,0,3606,101624,8211,0,1243,113442,114686,3213556
2019-02-17,2019,2,17,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,12,1,13,0,0,0,0,107678,0,107678,0,53404,0,0,143006,53404,196411,176448
2019-02-17,2019,2,17,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187734
2019-02-17,2019,2,17,port744,Jebel Ali,United Arab Emirates,ARE,10,2,1,0,0,13,13,268187,12213,0,0,0,280400,280400,227874,0,870,0,0,228745,228745,192199
2019-02-17,2019,2,17,port988,Port of Sohar,Oman,OMN,1,2,0,1,1,4,5,782,5446,0,3877,0,10107,10107,0,36920,0,0,36660,36920,73581,3213559
2019-02-18,2019,2,18,port362,Fujairah,United Arab Emirates,ARE,0,4,0,0,7,4,11,0,49095,0,0,15498,49095,64593,0,187070,0,0,145215,187070,332285,176451
2019-02-18,2019,2,18,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187736
2019-02-18,2019,2,18,port744,Jebel Ali,United Arab Emirates,ARE,7,1,0,2,0,10,10,267707,44593,0,3463,0,315763,315763,275146,0,0,0,0,275146,275146,192200
2019-02-18,2019,2,18,port988,Port of Sohar,Oman,OMN,0,0,2,1,0,3,3,0,0,2404,0,0,2404,2404,0,0,3607,0,0,3607,3607,3213562
2019-02-19,2019,2,19,port362,Fujairah,United Arab Emirates,ARE,0,0,1,0,7,1,8,0,0,1120,0,291836,1120,292957,0,0,1520,0,9307,1520,10827,176454
2019-02-19,2019,2,19,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187738
2019-02-19,2019,2,19,port744,Jebel Ali,United Arab Emirates,ARE,9,1,2,0,3,12,15,281617,21692,5207,0,25124,308517,333641,214888,2121,0,0,8400,217010,225411,192201
2019-02-19,2019,2,19,port988,Port of Sohar,Oman,OMN,1,1,1,0,0,3,3,4095,0,2404,0,0,6499,6499,0,0,3114,0,0,3114,3114,3213565
2019-02-20,2019,2,20,port362,Fujairah,United Arab Emirates,ARE,0,3,0,0,3,3,6,0,60173,0,0,194914,60173,255087,0,109723,0,0,0,109723,109723,176457
2019-02-20,2019,2,20,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187740
2019-02-20,2019,2,20,port744,Jebel Ali,United Arab Emirates,ARE,4,0,2,1,4,7,11,71926,0,1128,1640,27497,74695,102193,301716,0,1387,98,10038,303201,313240,192202
2019-02-20,2019,2,20,port988,Port of Sohar,Oman,OMN,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,101569,0,0,7304,101569,108874,3213568
2019-02-21,2019,2,21,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,9,1,10,0,0,0,0,124200,0,124200,0,53291,0,0,175896,53291,229187,176460
2019-02-21,2019,2,21,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187742
2019-02-21,2019,2,21,port744,Jebel Ali,United Arab Emirates,ARE,4,1,0,0,3,5,8,10627,23529,0,0,59669,34156,93825,299474,0,0,0,1339,299474,300813,192203
2019-02-21,2019,2,21,port988,Port of Sohar,Oman,OMN,1,1,0,1,0,3,3,1943,0,0,1180,0,3124,3124,0,84576,0,76,0,84652,84652,3213571
2019-02-22,2019,2,22,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,7,1,8,0,0,0,0,30552,0,30552,0,40399,0,0,76182,40399,116582,176463
2019-02-22,2019,2,22,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187744
2019-02-22,2019,2,22,port744,Jebel Ali,United Arab Emirates,ARE,10,3,0,3,3,16,19,187493,73918,0,3891,40915,265302,306218,468521,0,0,0,0,468521,468521,192204
2019-02-22,2019,2,22,port988,Port of Sohar,Oman,OMN,0,2,0,0,0,2,2,0,337801,0,0,0,337801,337801,0,36696,0,0,0,36696,36696,3213574
2019-02-23,2019,2,23,port362,Fujairah,United Arab Emirates,ARE,0,3,0,0,10,3,13,0,24001,0,0,69144,24001,93145,0,44274,0,0,104178,44274,148453,176466
2019-02-23,2019,2,23,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,4790,0,0,0,0,4790,4790,0,0,0,0,0,0,0,187746
2019-02-23,2019,2,23,port744,Jebel Ali,United Arab Emirates,ARE,9,2,2,0,2,13,15,332402,38653,1981,0,10902,373037,383939,308553,0,1139,0,0,309693,309693,192205
2019-02-23,2019,2,23,port988,Port of Sohar,Oman,OMN,2,1,0,0,0,3,3,4015,0,0,0,0,4015,4015,2050,0,0,0,0,2050,2050,3213577
2019-02-24,2019,2,24,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,8,1,9,0,5203,0,0,31235,5203,36438,0,43113,0,0,152483,43113,195596,176467
2019-02-24,2019,2,24,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187748
2019-02-24,2019,2,24,port744,Jebel Ali,United Arab Emirates,ARE,10,3,0,1,0,14,14,341190,12138,0,1640,0,354968,354968,225525,6448,0,98,0,232072,232072,192206
2019-02-24,2019,2,24,port988,Port of Sohar,Oman,OMN,1,5,0,1,1,7,8,0,478508,0,0,5495,478508,484003,2351,82947,0,0,13643,85298,98942,3213580
2019-02-25,2019,2,25,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,4,0,4,0,0,0,0,42139,0,42139,0,0,0,0,54826,0,54826,176468
2019-02-25,2019,2,25,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187750
2019-02-25,2019,2,25,port744,Jebel Ali,United Arab Emirates,ARE,5,0,0,0,0,5,5,228350,0,0,0,0,228350,228350,186110,0,0,0,0,186110,186110,192207
2019-02-25,2019,2,25,port988,Port of Sohar,Oman,OMN,0,2,1,0,1,3,4,0,337801,0,0,0,337801,337801,0,14,0,0,0,14,14,3213583
2019-02-26,2019,2,26,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,12,0,12,0,0,0,0,74833,0,74833,0,0,0,0,128828,0,128828,176469
2019-02-26,2019,2,26,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187752
2019-02-26,2019,2,26,port744,Jebel Ali,United Arab Emirates,ARE,9,3,0,1,1,13,14,158903,107005,0,1640,0,267548,267548,367417,2121,0,98,0,369638,369638,192208
2019-02-26,2019,2,26,port988,Port of Sohar,Oman,OMN,1,0,1,1,0,3,3,3972,0,2404,3282,0,9659,9659,0,0,3114,0,0,3114,3114,3213586
2019-02-27,2019,2,27,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,6,1,7,0,58705,0,0,147062,58705,205768,0,0,0,0,37229,0,37229,176470
2019-02-27,2019,2,27,port561,Khor Fakkan,United Arab Emirates,ARE,0,1,0,0,0,1,1,0,5877,0,0,0,5877,5877,0,9280,0,0,0,9280,9280,187754
2019-02-27,2019,2,27,port744,Jebel Ali,United Arab Emirates,ARE,11,1,2,2,2,16,18,659875,21692,2257,4301,0,688126,688126,346896,2121,2279,98,62217,351396,413614,192209
2019-02-27,2019,2,27,port988,Port of Sohar,Oman,OMN,1,4,0,1,1,6,7,4947,0,0,509,0,5456,5456,0,295693,0,0,17566,295693,313259,3213588
2019-02-28,2019,2,28,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,6,2,8,0,0,0,0,37040,0,37040,0,84634,0,0,57190,84634,141824,176471
2019-02-28,2019,2,28,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187756
2019-02-28,2019,2,28,port744,Jebel Ali,United Arab Emirates,ARE,6,1,0,0,0,7,7,128101,21692,0,0,0,149793,149793,230034,2121,0,0,0,232155,232155,192210
2019-02-28,2019,2,28,port988,Port of Sohar,Oman,OMN,1,0,0,0,1,1,2,2635,0,0,0,0,2635,2635,0,0,0,0,6793,0,6793,3213590
2019-03-01,2019,3,1,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,12,0,12,0,0,0,0,121951,0,121951,0,0,0,0,107450,0,107450,176472
2019-03-01,2019,3,1,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,1,1,2,7201,0,0,0,1548,7201,8749,3134,0,0,0,4235,3134,7369,187758
2019-03-01,2019,3,1,port744,Jebel Ali,United Arab Emirates,ARE,6,0,1,1,1,8,9,62121,0,1128,3121,33836,66371,100208,215975,0,1139,0,10599,217114,227714,192211
2019-03-01,2019,3,1,port988,Port of Sohar,Oman,OMN,0,2,0,1,0,3,3,0,390451,0,531,0,390982,390982,0,1908,0,59,0,1967,1967,3213593
2019-03-02,2019,3,2,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,7,0,7,0,0,0,0,64793,0,64793,0,0,0,0,45772,0,45772,176473
2019-03-02,2019,3,2,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187760
2019-03-02,2019,3,2,port744,Jebel Ali,United Arab Emirates,ARE,4,3,2,3,1,12,13,194499,72674,1990,0,0,269165,269165,17561,2121,1744,0,0,21428,21428,192212
2019-03-02,2019,3,2,port988,Port of Sohar,Oman,OMN,0,2,0,0,2,2,4,0,16442,0,0,5495,16442,21937,0,70425,0,0,20948,70425,91373,3213596
2019-03-03,2019,3,3,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,7,2,9,0,47144,0,0,23867,47144,71011,0,0,0,0,35928,0,35928,176474
2019-03-03,2019,3,3,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187762
2019-03-03,2019,3,3,port744,Jebel Ali,United Arab Emirates,ARE,11,0,2,0,8,13,21,319052,0,1128,0,70630,320180,390811,479705,0,1139,0,102175,480845,583020,192213
2019-03-03,2019,3,3,port988,Port of Sohar,Oman,OMN,0,1,1,1,0,3,3,0,0,11169,2974,0,14144,14144,0,111416,0,0,0,111416,111416,3213599
2019-03-04,2019,3,4,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,8,1,9,0,0,0,0,59215,0,59215,0,59583,0,0,65031,59583,124614,176475
2019-03-04,2019,3,4,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,1548,0,1548,0,0,0,0,4235,0,4235,187764
2019-03-04,2019,3,4,port744,Jebel Ali,United Arab Emirates,ARE,9,1,1,0,1,11,12,127032,21692,1128,0,352,149853,150206,437809,2121,1139,0,0,441070,441070,192214
2019-03-04,2019,3,4,port988,Port of Sohar,Oman,OMN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,58175,0,0,0,58175,58175,3213602
2019-03-05,2019,3,5,port362,Fujairah,United Arab Emirates,ARE,0,3,0,0,12,3,15,0,54117,0,0,105661,54117,159779,0,130215,0,0,339855,130215,470071,176476
2019-03-05,2019,3,5,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187766
2019-03-05,2019,3,5,port744,Jebel Ali,United Arab Emirates,ARE,7,0,1,2,1,10,11,83576,0,1128,0,0,84705,84705,242108,0,1139,0,0,243248,243248,192215
2019-03-05,2019,3,5,port988,Port of Sohar,Oman,OMN,2,1,0,0,0,3,3,1255,7370,0,0,0,8625,8625,522,0,0,0,0,522,522,3213605
2019-03-06,2019,3,6,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,7,1,8,0,0,0,0,93251,0,93251,0,74433,0,0,51310,74433,125744,176477
2019-03-06,2019,3,6,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,1548,0,1548,0,0,0,0,4235,0,4235,187768
2019-03-06,2019,3,6,port744,Jebel Ali,United Arab Emirates,ARE,5,1,1,0,2,7,9,580617,0,1128,0,0,581745,581745,187642,3338,1139,0,44283,192120,236404,192216
2019-03-06,2019,3,6,port988,Port of Sohar,Oman,OMN,1,3,0,0,0,4,4,3149,5526,0,0,0,8676,8676,1797,101425,0,0,0,103223,103223,3213608
2019-03-07,2019,3,7,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,8,0,8,0,0,0,0,35574,0,35574,0,0,0,0,103321,0,103321,176478
2019-03-07,2019,3,7,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,360,0,0,0,0,360,360,0,0,0,0,0,0,0,187770
2019-03-07,2019,3,7,port744,Jebel Ali,United Arab Emirates,ARE,5,0,0,0,1,5,6,244476,0,0,0,91939,244476,336416,30966,0,0,0,0,30966,30966,192217
2019-03-07,2019,3,7,port988,Port of Sohar,Oman,OMN,1,1,0,0,0,2,2,4056,31531,0,0,0,35588,35588,0,0,0,0,0,0,0,3213611
2019-03-08,2019,3,8,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,12,0,12,0,0,0,0,165825,0,165825,0,0,0,0,104188,0,104188,176479
2019-03-08,2019,3,8,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187772
2019-03-08,2019,3,8,port744,Jebel Ali,United Arab Emirates,ARE,10,4,2,0,0,16,16,261088,80986,910,0,0,342985,342985,380679,2121,0,0,0,382801,382801,192218
2019-03-08,2019,3,8,port988,Port of Sohar,Oman,OMN,0,1,1,0,1,2,3,0,0,245,0,0,245,245,0,0,0,0,29838,0,29838,3213614
2019-03-09,2019,3,9,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,8,2,10,0,0,0,0,125792,0,125792,0,71772,0,0,70868,71772,142640,176480
2019-03-09,2019,3,9,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187773
2019-03-09,2019,3,9,port744,Jebel Ali,United Arab Emirates,ARE,7,0,0,1,2,8,10,238916,0,0,0,12041,238916,250958,158494,0,0,0,436,158494,158931,192219
2019-03-09,2019,3,9,port988,Port of Sohar,Oman,OMN,1,0,1,1,2,3,5,18105,0,197,1180,1993,19483,21477,0,0,0,76,0,76,76,3213617
2019-03-10,2019,3,10,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,4,0,4,0,0,0,0,23724,0,23724,0,0,0,0,27781,0,27781,176481
2019-03-10,2019,3,10,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187775
2019-03-10,2019,3,10,port744,Jebel Ali,United Arab Emirates,ARE,9,1,0,1,2,11,13,446261,21692,0,1640,41323,469594,510917,198583,2121,0,98,4885,200803,205688,192220
2019-03-10,2019,3,10,port988,Port of Sohar,Oman,OMN,1,2,0,1,0,4,4,3149,0,0,2039,0,5189,5189,1797,98834,0,0,0,100632,100632,3213620
2019-03-11,2019,3,11,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,9,2,11,0,5203,0,0,38984,5203,44187,0,108248,0,0,121941,108248,230189,176482
2019-03-11,2019,3,11,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187777
2019-03-11,2019,3,11,port744,Jebel Ali,United Arab Emirates,ARE,6,2,1,0,4,9,13,252709,56282,1128,0,21188,310120,331309,358681,0,1139,0,7825,359821,367646,192221
2019-03-11,2019,3,11,port988,Port of Sohar,Oman,OMN,0,0,0,1,0,1,1,0,0,0,1180,0,1180,1180,0,0,0,76,0,76,76,3213623
2019-03-12,2019,3,12,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,8,0,8,0,0,0,0,58165,0,58165,0,0,0,0,130916,0,130916,176483
2019-03-12,2019,3,12,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187779
2019-03-12,2019,3,12,port744,Jebel Ali,United Arab Emirates,ARE,6,1,0,2,1,9,10,47485,19310,0,5465,9854,72261,82115,241754,0,0,0,4200,241754,245954,192222
2019-03-12,2019,3,12,port988,Port of Sohar,Oman,OMN,1,2,0,0,0,3,3,2807,10615,0,0,0,13423,13423,0,111757,0,0,0,111757,111757,3213626
2019-03-13,2019,3,13,port362,Fujairah,United Arab Emirates,ARE,0,2,1,0,8,3,11,0,88820,1120,0,43003,89941,132945,0,53439,1520,0,37229,54960,92189,176484
2019-03-13,2019,3,13,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187781
2019-03-13,2019,3,13,port744,Jebel Ali,United Arab Emirates,ARE,11,1,1,0,3,13,16,206262,11049,0,0,0,217312,217312,366607,0,10812,0,3487,377420,380907,192223
2019-03-13,2019,3,13,port988,Port of Sohar,Oman,OMN,1,3,0,1,2,5,7,0,388762,0,0,0,388762,388762,5249,17288,0,458,16927,22996,39923,3213632
2019-03-14,2019,3,14,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,8,0,8,0,0,0,0,117709,0,117709,0,0,0,0,55764,0,55764,176485
2019-03-14,2019,3,14,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187783
2019-03-14,2019,3,14,port744,Jebel Ali,United Arab Emirates,ARE,7,1,0,0,5,8,13,173864,21692,0,0,22306,195556,217863,237877,2121,0,0,11617,239999,251616,192224
2019-03-14,2019,3,14,port988,Port of Sohar,Oman,OMN,0,1,0,0,2,1,3,0,10615,0,0,8213,10615,18828,0,37437,0,0,28434,37437,65872,3213635
2019-03-15,2019,3,15,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,6,2,8,0,10406,0,0,68280,10406,78687,0,86226,0,0,65031,86226,151257,176486
2019-03-15,2019,3,15,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187785
2019-03-15,2019,3,15,port744,Jebel Ali,United Arab Emirates,ARE,11,0,1,1,1,13,14,102063,0,0,1640,60121,103703,163824,423067,0,560,98,0,423726,423726,192225
2019-03-15,2019,3,15,port988,Port of Sohar,Oman,OMN,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,63275,0,0,47218,63275,110493,3213638
2019-03-16,2019,3,16,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,11,1,12,0,0,0,0,291458,0,291458,0,57682,0,0,84230,57682,141912,176487
2019-03-16,2019,3,16,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187787
2019-03-16,2019,3,16,port744,Jebel Ali,United Arab Emirates,ARE,10,0,1,0,1,11,12,651478,0,1128,0,0,652607,652607,295237,0,1139,0,645,296377,297023,192226
2019-03-16,2019,3,16,port988,Port of Sohar,Oman,OMN,0,1,1,1,2,3,5,0,337801,2404,0,0,340205,340205,0,14,3114,0,42470,3128,45598,3213641
2019-03-17,2019,3,17,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,5,0,5,0,0,0,0,23247,0,23247,0,0,0,0,39192,0,39192,176488
2019-03-17,2019,3,17,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187789
2019-03-17,2019,3,17,port744,Jebel Ali,United Arab Emirates,ARE,5,2,0,1,1,8,9,144143,21692,0,0,65485,165836,231321,133790,2121,0,0,0,135912,135912,192227
2019-03-17,2019,3,17,port988,Port of Sohar,Oman,OMN,0,3,0,0,0,3,3,0,31059,0,0,0,31059,31059,0,37437,0,0,0,37437,37437,3213644
2019-03-18,2019,3,18,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,8,1,9,0,0,0,0,61671,0,61671,0,76538,0,0,55773,76538,132312,176489
2019-03-18,2019,3,18,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187791
2019-03-18,2019,3,18,port744,Jebel Ali,United Arab Emirates,ARE,8,1,0,1,1,10,11,497007,18751,0,2884,0,518643,518643,144156,0,0,0,3186,144156,147343,192228
2019-03-18,2019,3,18,port988,Port of Sohar,Oman,OMN,1,2,0,1,0,4,4,0,398240,0,3985,0,402225,402225,10989,37437,0,0,0,48426,48426,3213647
2019-03-19,2019,3,19,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,9,1,10,0,0,0,0,114477,0,114477,0,55609,0,0,83072,55609,138681,176490
2019-03-19,2019,3,19,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187793
2019-03-19,2019,3,19,port744,Jebel Ali,United Arab Emirates,ARE,7,0,2,1,4,10,14,94765,0,1128,1640,52735,97534,150269,180150,0,1673,98,5019,181922,186941,192229
2019-03-19,2019,3,19,port988,Port of Sohar,Oman,OMN,1,1,0,0,2,2,4,2500,76170,0,0,35452,78671,114123,0,0,0,0,0,0,0,3213650
2019-03-20,2019,3,20,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,8,0,8,0,0,0,0,65625,0,65625,0,0,0,0,222223,0,222223,176491
