restriction,path_id,training_seed,all_step_acceptance_passed,maximum_transition_residual,maximum_source_simplex_residual,maximum_waiting_identity_residual,maximum_provenance_shadow_residual,maximum_period_loss_identity_residual,loss_components_reconstruct_total,restriction_changes_only_declared_action_block,no_readiness_starts_without_readiness_stock,direct_procurement_retained_under_no_readiness,no_release_pacing_uses_immediate_release_baseline,no_disclosure_preserves_information_system,policy,chi,commitment_split_identity_passed,committed_provenance_conservation_passed,existing_state_relabelled_by_chi,initial_committed_outstanding
full_action,test_015_643a837775f9,4237354934.0,True,9.91506502990703e-07,1.5809702671494433e-15,1.7763568394002505e-15,2.0605739337042905e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_015_643a837775f9,60714114.0,True,9.766807075099967e-07,1.3902098579842941e-15,1.7763568394002505e-15,3.3395508580724714e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_015_643a837775f9,1484239003.0,True,9.858030810108835e-07,1.7575217912686302e-15,1.7763568394002505e-15,3.0553337637684313e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_015_643a837775f9,1044336490.0,True,9.961742891369323e-07,1.6371660327603194e-15,1.7763568394002505e-15,3.694822225952521e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_015_643a837775f9,2857687458.0,True,9.799116078620477e-07,1.6949222448182748e-15,1.7763568394002505e-15,1.7053025658242404e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_015_643a837775f9,3413089447.0,True,9.89708657312184e-07,1.878431085807972e-15,1.7763568394002505e-15,2.700062395888381e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_016_45a90ccef8bd,,True,5.385258550610692e-07,1.0696164504222426e-15,1.7763568394002505e-15,1.8474111129762605e-13,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_016_45a90ccef8bd,,True,9.981969632999275e-07,1.0572274156634562e-15,1.7763568394002505e-15,1.6342482922482304e-13,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_016_45a90ccef8bd,,True,9.951300946476157e-07,1.508004850604598e-15,1.7763568394002505e-15,1.6342482922482304e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_016_45a90ccef8bd,4237354934.0,True,8.772136269229602e-07,1.441595866118195e-15,1.7763568394002505e-15,1.9184653865522705e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_016_45a90ccef8bd,60714114.0,True,9.848970789865315e-07,1.4815757815239285e-15,1.7763568394002505e-15,2.238209617644316e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_016_45a90ccef8bd,1484239003.0,True,9.024895478718648e-07,1.7332041768021189e-15,1.7763568394002505e-15,1.7053025658242404e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_016_45a90ccef8bd,1044336490.0,True,8.821283958690831e-07,1.7030780736044802e-15,1.7763568394002505e-15,1.7053025658242404e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_016_45a90ccef8bd,2857687458.0,True,9.77352481275833e-07,1.252048130200828e-15,1.7763568394002505e-15,3.1263880373444413e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_016_45a90ccef8bd,3413089447.0,True,9.838576995315972e-07,1.4961782457227884e-15,1.7763568394002505e-15,1.7053025658242404e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_017_ebd333a3cdba,,True,7.599139734596439e-07,8.941782981726623e-16,1.7763568394002505e-15,1.4210854715202006e-13,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_017_ebd333a3cdba,,True,9.852600474942087e-07,1.3802177411777802e-15,1.7763568394002505e-15,6.394884621840903e-14,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_017_ebd333a3cdba,,True,8.873024509069881e-07,1.2592546071067288e-15,1.7763568394002505e-15,1.7763568394002505e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_017_ebd333a3cdba,4237354934.0,True,9.871790510375163e-07,1.4208537233058316e-15,1.7763568394002505e-15,9.237055564881302e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_017_ebd333a3cdba,60714114.0,True,9.929825005886228e-07,1.5684420145848418e-15,1.7763568394002505e-15,1.7053025658242404e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_017_ebd333a3cdba,1484239003.0,True,9.920704370030714e-07,1.5935662823498252e-15,1.7763568394002505e-15,1.9895196601282805e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_017_ebd333a3cdba,1044336490.0,True,9.93232229823262e-07,1.3489133092713925e-15,1.7763568394002505e-15,1.9895196601282805e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_017_ebd333a3cdba,2857687458.0,True,8.146282685884427e-07,1.6487462436987066e-15,1.7763568394002505e-15,1.9184653865522705e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_017_ebd333a3cdba,3413089447.0,True,9.964982542161045e-07,1.2838916787258085e-15,1.7763568394002505e-15,2.273736754432321e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_018_9466cee538c9,,True,9.22181892677908e-07,1.4371784304795861e-15,1.7763568394002505e-15,2.415845301584341e-13,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_018_9466cee538c9,,True,9.048663604334942e-07,1.7816184426324717e-15,1.7763568394002505e-15,1.4210854715202006e-13,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_018_9466cee538c9,,True,9.931643304088296e-07,1.4925855554770093e-15,1.7763568394002505e-15,1.4210854715202006e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_018_9466cee538c9,4237354934.0,True,9.940992844442648e-07,1.7677285382830445e-15,1.7763568394002505e-15,1.2789769243681806e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_018_9466cee538c9,60714114.0,True,9.172336363772596e-07,1.5045393079451356e-15,1.7763568394002505e-15,2.273736754432321e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_018_9466cee538c9,1484239003.0,True,9.748281666115875e-07,1.4711865386140505e-15,1.7763568394002505e-15,1.5276668818842157e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_018_9466cee538c9,1044336490.0,True,9.323160017301554e-07,1.2907604740358854e-15,1.7763568394002505e-15,6.572520305780928e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_018_9466cee538c9,2857687458.0,True,9.819947347860195e-07,1.613170859914026e-15,1.7763568394002505e-15,2.415845301584341e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_018_9466cee538c9,3413089447.0,True,9.817786524165044e-07,1.5672448393930162e-15,1.7763568394002505e-15,2.700062395888381e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_019_9d2b7462a57a,,True,9.854849507262562e-07,1.5887294595232073e-15,1.7763568394002505e-15,3.3395508580724714e-13,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_019_9d2b7462a57a,,True,9.644665971464542e-07,1.2414381028592919e-15,1.7763568394002505e-15,1.7053025658242404e-13,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_019_9d2b7462a57a,,True,9.722426077749886e-07,1.5338310836897286e-15,1.7763568394002505e-15,3.1263880373444413e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_019_9d2b7462a57a,4237354934.0,True,9.520458943303224e-07,1.4620368093084705e-15,1.7763568394002505e-15,1.2079226507921706e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_019_9d2b7462a57a,60714114.0,True,9.95357324065282e-07,1.4178552266725514e-15,1.7763568394002505e-15,2.131628207280301e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_019_9d2b7462a57a,1484239003.0,True,9.420689567217068e-07,1.5099205479637116e-15,1.7763568394002505e-15,2.9842794901924213e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_019_9d2b7462a57a,1044336490.0,True,9.90856872234791e-07,1.5693648040413161e-15,1.7763568394002505e-15,2.131628207280301e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_019_9d2b7462a57a,2857687458.0,True,9.998702210335074e-07,1.6981497579846689e-15,1.7763568394002505e-15,1.7053025658242404e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_019_9d2b7462a57a,3413089447.0,True,9.92545371807189e-07,1.337123537087899e-15,1.7763568394002505e-15,2.9842794901924213e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_020_701c8d28bc45,,True,7.34608746359375e-07,1.4055434969050917e-15,1.7763568394002505e-15,2.2026824808563106e-13,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_020_701c8d28bc45,,True,8.528559305134598e-07,1.395435270410355e-15,1.7763568394002505e-15,1.2789769243681806e-13,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_020_701c8d28bc45,,True,9.799414325319438e-07,1.5276638897403292e-15,1.7763568394002505e-15,2.415845301584341e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_020_701c8d28bc45,4237354934.0,True,9.267603884389956e-07,1.5221445833513508e-15,1.7763568394002505e-15,1.3500311979441906e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_020_701c8d28bc45,60714114.0,True,9.738969460730196e-07,1.4892509058776773e-15,1.7763568394002505e-15,2.700062395888381e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_020_701c8d28bc45,1484239003.0,True,9.688345731507758e-07,1.4560758811166174e-15,1.7763568394002505e-15,5.784261958297067e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_020_701c8d28bc45,1044336490.0,True,9.73045208433331e-07,1.034859538692626e-15,1.7763568394002505e-15,3.410605131648481e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_020_701c8d28bc45,2857687458.0,True,9.080344652370748e-07,1.3383095155629528e-15,1.7763568394002505e-15,1.0658141036401505e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_020_701c8d28bc45,3413089447.0,True,9.084532185857272e-07,1.28200787083367e-15,1.7763568394002505e-15,1.8474111129762605e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_021_69299bc5d0bf,,True,9.002656958912606e-07,1.2254225494763956e-15,1.7763568394002505e-15,2.557953848736361e-13,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_021_69299bc5d0bf,,True,9.194311251091536e-07,1.3703863554904526e-15,1.7763568394002505e-15,1.0658141036401505e-13,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_021_69299bc5d0bf,,True,9.967374204953996e-07,1.4494172029170186e-15,1.7763568394002505e-15,2.842170943040401e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_021_69299bc5d0bf,4237354934.0,True,8.856779995312941e-07,1.5498906298463233e-15,1.7763568394002505e-15,2.273736754432321e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_021_69299bc5d0bf,60714114.0,True,8.584955465015424e-07,1.4012167996709577e-15,1.7763568394002505e-15,1.5987211554602254e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_021_69299bc5d0bf,1484239003.0,True,7.460668983144123e-07,1.6747955773212101e-15,1.7763568394002505e-15,1.8118839761882557e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_021_69299bc5d0bf,1044336490.0,True,9.9675945158718e-07,1.5114788106539737e-15,1.7763568394002505e-15,9.947598300641405e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_021_69299bc5d0bf,2857687458.0,True,9.963398843300872e-07,1.3628326546331817e-15,1.7763568394002505e-15,1.9895196601282805e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_021_69299bc5d0bf,3413089447.0,True,9.939724192695148e-07,1.5710127066401994e-15,1.7763568394002505e-15,2.273736754432321e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,,True,8.465205507532307e-07,1.4361194010675018e-15,1.7763568394002505e-15,1.8474111129762605e-13,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,,True,9.931708920198116e-07,1.4298832334899053e-15,1.7763568394002505e-15,2.131628207280301e-13,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,,True,9.974803341629035e-07,1.4782699310448033e-15,1.7763568394002505e-15,2.557953848736361e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,4237354934.0,True,9.687540663552231e-07,1.4159727753566177e-15,1.7763568394002505e-15,1.9895196601282805e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,60714114.0,True,8.957428827603073e-07,1.592074233813237e-15,1.7763568394002505e-15,1.5631940186722204e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,1484239003.0,True,9.995224868119348e-07,1.7939432418536097e-15,8.881784197001252e-16,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,1044336490.0,True,9.407320340833674e-07,1.7093449792136392e-15,1.7763568394002505e-15,2.557953848736361e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,2857687458.0,True,9.594494337356476e-07,1.7475772009513913e-15,1.7763568394002505e-15,1.6342482922482304e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,3413089447.0,True,9.681816354552333e-07,1.7084440670300056e-15,1.7763568394002505e-15,8.269426809981441e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_023_90a8af416c5a,,True,8.842425051396908e-07,1.3572493443171265e-15,1.7763568394002505e-15,3.1974423109204513e-13,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_023_90a8af416c5a,,True,7.608466424656001e-07,1.6576152874613902e-15,1.7763568394002505e-15,1.8474111129762605e-13,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_023_90a8af416c5a,,True,9.843870822531936e-07,1.5989290861669086e-15,1.7763568394002505e-15,2.700062395888381e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_023_90a8af416c5a,4237354934.0,True,9.83779143963184e-07,1.570405516365916e-15,1.7763568394002505e-15,9.592326932761353e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_023_90a8af416c5a,60714114.0,True,9.55187054997228e-07,1.5074408193059552e-15,1.7763568394002505e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_023_90a8af416c5a,1484239003.0,True,9.637869261519926e-07,1.4477449017987877e-15,1.7763568394002505e-15,1.8474111129762605e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_023_90a8af416c5a,1044336490.0,True,9.900101442202347e-07,1.3431536969883001e-15,1.7763568394002505e-15,1.7053025658242404e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_023_90a8af416c5a,2857687458.0,True,9.720182674172476e-07,1.3040707497690394e-15,1.7763568394002505e-15,2.131628207280301e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_023_90a8af416c5a,3413089447.0,True,9.706573745225931e-07,1.4572464938846126e-15,1.7763568394002505e-15,2.415845301584341e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_024_e90f261f99e2,,True,7.372695547307144e-07,1.0572377388775008e-15,1.7763568394002505e-15,2.9842794901924213e-13,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_024_e90f261f99e2,,True,8.942519019829275e-07,1.7063962325311205e-15,1.7763568394002505e-15,9.947598300641405e-14,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_024_e90f261f99e2,,True,9.88726641198372e-07,1.4811932071819002e-15,1.7763568394002505e-15,2.273736754432321e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_024_e90f261f99e2,4237354934.0,True,9.467958837040308e-07,1.616520875220417e-15,1.7763568394002505e-15,1.8474111129762605e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_024_e90f261f99e2,60714114.0,True,9.566938750800586e-07,1.7033191868268719e-15,1.7763568394002505e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_024_e90f261f99e2,1484239003.0,True,9.89280037642871e-07,1.6918397595743184e-15,1.7763568394002505e-15,3.2684965844964614e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_024_e90f261f99e2,1044336490.0,True,9.680511033312503e-07,1.5077183284752994e-15,1.7763568394002505e-15,1.9895196601282805e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_024_e90f261f99e2,2857687458.0,True,9.28540481900386e-07,1.6605125901272529e-15,1.7763568394002505e-15,2.131628207280301e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_024_e90f261f99e2,3413089447.0,True,9.577157499872084e-07,1.550024553696218e-15,1.7763568394002505e-15,2.273736754432321e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_025_0c3eeaae0824,,True,8.240023427526504e-07,1.4168158378369317e-15,1.7763568394002505e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_025_0c3eeaae0824,,True,9.651473516238192e-07,1.6285725989602938e-15,1.7763568394002505e-15,1.7763568394002505e-13,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_025_0c3eeaae0824,,True,9.095664664357448e-07,1.7824033840942253e-15,1.7763568394002505e-15,2.9842794901924213e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_025_0c3eeaae0824,4237354934.0,True,9.700035479092489e-07,1.3037967676978272e-15,1.7763568394002505e-15,1.9895196601282805e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_025_0c3eeaae0824,60714114.0,True,9.430175113532492e-07,1.3510981513494962e-15,1.7763568394002505e-15,1.1723955140041653e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_025_0c3eeaae0824,1484239003.0,True,9.45099937574654e-07,1.6077912279345608e-15,1.7763568394002505e-15,7.815970093361102e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_025_0c3eeaae0824,1044336490.0,True,9.961582128172544e-07,1.3536132436328004e-15,1.7763568394002505e-15,1.5631940186722204e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_025_0c3eeaae0824,2857687458.0,True,9.962639593377422e-07,1.416123335462992e-15,1.7763568394002505e-15,2.3447910280083306e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_025_0c3eeaae0824,3413089447.0,True,9.855789690299411e-07,1.763381015949809e-15,1.7763568394002505e-15,1.4210854715202006e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_026_770d47ae1768,,True,7.960570640000539e-07,1.5509503739424566e-15,1.7763568394002505e-15,1.9895196601282805e-13,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_026_770d47ae1768,,True,8.946978783823893e-07,1.1435368966151172e-15,1.7763568394002505e-15,1.9895196601282805e-13,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_026_770d47ae1768,,True,9.442393394250178e-07,1.6281912422281273e-15,1.7763568394002505e-15,2.131628207280301e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_026_770d47ae1768,4237354934.0,True,8.247759956878283e-07,1.7324538511946392e-15,1.7763568394002505e-15,2.415845301584341e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_026_770d47ae1768,60714114.0,True,8.091449887873518e-07,1.4937146503956993e-15,1.7763568394002505e-15,1.2079226507921706e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_026_770d47ae1768,1484239003.0,True,8.777509369035236e-07,1.6957941064187957e-15,1.7763568394002505e-15,1.8829382497642652e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_026_770d47ae1768,1044336490.0,True,8.455284744139369e-07,1.461258769841748e-15,1.7763568394002505e-15,2.1671553440683058e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_026_770d47ae1768,2857687458.0,True,9.546652150646397e-07,1.4999961673231985e-15,1.7763568394002505e-15,2.2026824808563106e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_026_770d47ae1768,3413089447.0,True,9.17507908043086e-07,1.6119660614256753e-15,1.7763568394002505e-15,1.8474111129762605e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_027_df5d670513fa,,True,9.683987218760015e-07,1.5041922891345573e-15,1.7763568394002505e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_027_df5d670513fa,,True,8.584491526611162e-07,1.231280126413794e-15,1.7763568394002505e-15,2.3447910280083306e-13,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_027_df5d670513fa,,True,9.534144609567588e-07,1.4723427385870524e-15,1.7763568394002505e-15,1.4210854715202006e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_027_df5d670513fa,4237354934.0,True,9.369034466227946e-07,1.417992022493533e-15,1.7763568394002505e-15,1.2967404927621828e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_027_df5d670513fa,60714114.0,True,8.224676854480368e-07,1.7519591141457744e-15,1.7763568394002505e-15,1.4210854715202006e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_027_df5d670513fa,1484239003.0,True,9.207938546048216e-07,1.7177859934052733e-15,1.7763568394002505e-15,1.5631940186722204e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_027_df5d670513fa,1044336490.0,True,9.681065209875742e-07,1.5565733889279145e-15,1.7763568394002505e-15,1.6342482922482304e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_027_df5d670513fa,2857687458.0,True,9.667986136627857e-07,1.6930998534322573e-15,1.7763568394002505e-15,1.9895196601282805e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_027_df5d670513fa,3413089447.0,True,9.59497056586188e-07,1.513649782567566e-15,1.7763568394002505e-15,7.105427357601003e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_028_e9fb02365dd3,,True,7.493668284380366e-07,1.4392754259766366e-15,1.7763568394002505e-15,1.2789769243681806e-13,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_028_e9fb02365dd3,,True,9.27215194685844e-07,1.233710912449067e-15,1.7763568394002505e-15,1.2789769243681806e-13,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
full_action,test_028_e9fb02365dd3,,True,9.548441891780963e-07,1.5825468336923e-15,1.7763568394002505e-15,2.131628207280301e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.875,True,True,False,0.0
full_action,test_028_e9fb02365dd3,4237354934.0,True,9.782992724091878e-07,1.4943968692602636e-15,1.7763568394002505e-15,2.131628207280301e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_028_e9fb02365dd3,60714114.0,True,9.478673948514352e-07,1.0613559998321614e-15,1.7763568394002505e-15,8.193445921733655e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_028_e9fb02365dd3,1484239003.0,True,9.654947302492382e-07,1.5836522116884668e-15,1.7763568394002505e-15,9.947598300641405e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.875,True,True,False,0.0
full_action,test_028_e9fb02365dd3,1044336490.0,True,8.958784359373517e-07,1.4100736938048037e-15,1.7763568394002505e-15,2.415845301584341e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_028_e9fb02365dd3,2857687458.0,True,9.59551228014863e-07,1.6521040014156308e-15,1.7763568394002505e-15,1.8474111129762605e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_028_e9fb02365dd3,3413089447.0,True,9.538156092636812e-07,1.4610702123667553e-15,1.7763568394002505e-15,1.7763568394002505e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.875,True,True,False,0.0
full_action,test_029_b44f60718c5a,,True,8.971686340010789e-07,1.6583054604947246e-15,1.7763568394002505e-15,8.171241461241152e-14,0.0,True,True,True,True,True,True,Passive,0.875,True,True,False,0.0
full_action,test_029_b44f60718c5a,,True,9.338349225665536e-07,1.3926132279453445e-15,1.7763568394002505e-15,1.8474111129762605e-13,0.0,True,True,True,True,True,True,Reactive,0.875,True,True,False,0.0
