warning_scenario,base_path_id,base_physical_path_sha256,total_blocked,peak_blocked,mean_serviceability,minimum_serviceability,recovery_rate,weeks
GH,test_086_754dc8e1ab0e,ea444f07bd4f0035c9bf3a885f359d285cd12879a434942844a860db87947cd3,1770.3527752578414,118.68931730729864,0.3335420125609923,0.0,0.01665099336211351,29
GH,test_087_cbc79ee243dd,691486e3c17626ca20c775eaa69679e041e484b6d253bf1a67a4cf50a423fb8c,1718.7601535322292,106.54663680691151,0.34254336076386377,0.0,0.016583299369792758,29
GT,test_000_4ae657b9eeec,75ed41740f0c0ea197ff0f6944b61b9920fa00e925068801312b85d79b461d66,1741.3728751638982,118.30724122711158,0.33554867918130393,0.0,0.015771592882277974,29
GT,test_001_dde9993de777,b808f465cc0e3fe36a03bec0642f5929d80ca792c9eab50b8a5f7d736e2b2a4a,1698.152120347659,104.7112041375582,0.337330956123957,0.0,0.01615630692889962,29
GT,test_002_f01217ab0e79,24aabe5c62e36a790e477ed18aff5dac1142b7af1d1d88af275176c9d7ea1387,1664.3680565363409,98.9588500046542,0.3400667074620098,0.0,0.01795186945930958,29
GT,test_003_eb3106001035,0fccfaeb1ade372557c677b5e07cb40e189af0a7e2bbdb2c2978a5d58d41fc2d,1708.9999895353465,109.85203615574824,0.3431084715546743,0.0,0.019595617153426812,29
GT,test_004_55a330aff5c4,9a4b0569bbc20b830eb1ee3bb7731626cfbae3f9f8cf1cf45343c7ba4ed58e52,1678.4380225621844,113.47307487315949,0.34382891050847614,0.0,0.024706223412199652,29
GT,test_005_981c73a17708,bd46abfec5f078f3c0b19ad420f7d1eec7f2f95d2b406a00ba59ae9d93fc20a4,1683.942731769418,111.40174112457586,0.3331618912792369,0.0,0.018695717492535957,29
GT,test_006_daba4b1e9814,75d8e3ad38430229f3cdc728b83652efff820d1f0dd36a5cd061b247917ecdf8,1688.9145848312687,97.11024867065356,0.34128613960749093,0.0,0.01911116718204454,29
GT,test_007_925513ee8ec6,957d3dac7377db030d8efcc559a3fc404ec47b9f9427c91498d013d77b53a266,1824.5980201151683,111.97178994327949,0.3348110458960916,0.0,0.017987866465294038,29
