controller_id,information_regime,capacity_rights,path_id,period_offset,candidate_id,nested_formal_objective,teacher_hash
IL_D,IL,D,training_002_7ec3e8f1af07__IL,16,release_full,24261.995357236963,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,17,release_full,18248.52515426975,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,18,release_full,16029.496124990916,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,19,balanced_mid,29346.04474707081,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,20,balanced_mid,24594.14678565684,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,0,zero,0.0,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,1,zero,0.0,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,2,release_full,14869.035937935818,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,3,release_full,18709.84459501217,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,4,release_full,18598.46974030261,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,5,release_full,19741.785104978768,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,6,release_full,20863.801502106944,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,7,release_full,19443.069766116176,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,8,release_full,23154.482530429515,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,9,release_full,24007.9330906029,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,10,release_full,27332.985927114554,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,11,release_full,31201.62680434792,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,12,release_full,26607.10018276936,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,13,release_full,23009.187654649977,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,14,release_full,22105.170075725982,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,15,release_full,18007.04382234662,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,16,release_full,17218.89839534925,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,17,release_full,14454.57526379614,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,18,release_full,12183.872722773183,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,19,release_full,9943.850591938262,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_000_60a9d350b650__IL,20,release_full,7483.256587229707,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,0,zero,10.5,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,1,zero,10.5,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,2,zero,10.5,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,3,zero,10.5,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,4,release_full,5736.7578850814125,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,5,release_full,4221.8133293560495,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,6,release_full,5844.915708085018,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,7,release_full,5929.337503287132,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,8,release_full,5732.921099784335,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,9,release_full,5472.465464712016,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,10,release_full,6418.116076061881,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,11,release_full,5884.597476087976,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,12,release_full,6684.430922644628,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,13,release_full,6595.894067329497,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,14,release_full,6135.260578571498,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,15,release_full,6549.632796417742,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,16,release_full,6522.796387398351,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,17,release_full,6839.911937519735,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,18,release_full,8131.994302990992,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,19,release_full,5305.156651923453,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_001_8a16fe9edafd__IL,20,release_full,3552.4180982173457,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,0,zero,21.0,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,1,zero,21.0,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,2,zero,21.0,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,3,zero,21.0,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,4,zero,21.0,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,5,zero,21.0,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,6,release_full,15382.682426098574,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,7,release_full,19774.46202076754,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,8,release_full,20988.235864996765,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,9,release_full,19971.79975163099,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,10,release_full,21858.674884343447,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,11,release_full,21103.460455819903,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,12,release_full,20895.123251459638,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,13,release_full,20853.84336957825,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,14,release_full,29062.327351755,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,15,release_full,24902.95686476285,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,16,release_full,24984.02593069765,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,17,release_full,18994.37003942265,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,18,release_full,16767.26759466665,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,19,balanced_mid,30023.80144668568,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
IL_NONE,IL,NONE,training_002_7ec3e8f1af07__IL,20,release_full,25620.06651937796,517e8fa6c9b8f371df6431a69b4c07ef7961064e23b71d23cb217046e7968ef0
