base_path_id,training_seed,metric,accepted_5_2_2_value,replayed_5_2_4_anchor_value,absolute_difference
test_008_fabe46a0ea00,554911178,ending_outstanding_mass,5.511895351037603e-07,5.511895351037603e-07,0.0
test_008_fabe46a0ea00,1600960620,total_operational_objective,107993.53043799724,107993.53043799725,1.4551915228366852e-11
test_008_fabe46a0ea00,1600960620,loss_queue,7812.9192426952095,7812.9192426952095,0.0
test_008_fabe46a0ea00,1600960620,loss_waiting,91540.25659152555,91540.25659152557,1.4551915228366852e-11
test_008_fabe46a0ea00,1600960620,loss_exit,3644.406331988947,3644.406331988947,0.0
test_008_fabe46a0ea00,1600960620,loss_overflow,2863.343505508405,2863.3435055084055,4.547473508864641e-13
test_008_fabe46a0ea00,1600960620,loss_route_resource,1224.212584082794,1224.212584082794,0.0
test_008_fabe46a0ea00,1600960620,loss_action,908.392182196338,908.392182196338,0.0
test_008_fabe46a0ea00,1600960620,terminal_correction,0.0,0.0,0.0
test_008_fabe46a0ea00,1600960620,ending_outstanding_mass,5.506819602965197e-07,5.506819602965197e-07,0.0
test_009_c8ef87e47101,301721597,total_operational_objective,118756.9684842583,118756.9684842583,0.0
test_009_c8ef87e47101,301721597,loss_queue,8285.943943636848,8285.943943636848,0.0
test_009_c8ef87e47101,301721597,loss_waiting,101010.0845947061,101010.0845947061,0.0
test_009_c8ef87e47101,301721597,loss_exit,4061.558277137793,4061.558277137793,0.0
test_009_c8ef87e47101,301721597,loss_overflow,3179.7280244138706,3179.7280244138706,0.0
test_009_c8ef87e47101,301721597,loss_route_resource,1251.2841963193923,1251.2841963193925,2.2737367544323206e-13
test_009_c8ef87e47101,301721597,loss_action,968.369448044298,968.3694480442981,1.1368683772161603e-13
test_009_c8ef87e47101,301721597,terminal_correction,0.0,0.0,0.0
test_009_c8ef87e47101,301721597,ending_outstanding_mass,6.662667805010783e-07,6.662667805010783e-07,0.0
test_009_c8ef87e47101,554911178,total_operational_objective,121668.98322916547,121668.98322916547,0.0
test_009_c8ef87e47101,554911178,loss_queue,8247.78553821743,8247.78553821743,0.0
test_009_c8ef87e47101,554911178,loss_waiting,103916.34133413836,103916.34133413836,0.0
test_009_c8ef87e47101,554911178,loss_exit,4169.374000829988,4169.374000829988,0.0
test_009_c8ef87e47101,554911178,loss_overflow,3154.6502044153376,3154.6502044153376,0.0
test_009_c8ef87e47101,554911178,loss_route_resource,1244.238966597175,1244.238966597175,0.0
test_009_c8ef87e47101,554911178,loss_action,936.5931849671916,936.5931849671915,1.1368683772161603e-13
test_009_c8ef87e47101,554911178,terminal_correction,0.0,0.0,0.0
test_009_c8ef87e47101,554911178,ending_outstanding_mass,6.686098632035378e-07,6.686098632035378e-07,0.0
test_009_c8ef87e47101,1600960620,total_operational_objective,120352.94657430596,120352.94657430597,1.4551915228366852e-11
test_009_c8ef87e47101,1600960620,loss_queue,8237.238166180634,8237.238166180634,0.0
test_009_c8ef87e47101,1600960620,loss_waiting,102694.10719455947,102694.10719455947,0.0
test_009_c8ef87e47101,1600960620,loss_exit,4123.5478769364,4123.5478769364,0.0
test_009_c8ef87e47101,1600960620,loss_overflow,3149.7404445542284,3149.7404445542284,0.0
test_009_c8ef87e47101,1600960620,loss_route_resource,1241.3888990986752,1241.3888990986752,0.0
test_009_c8ef87e47101,1600960620,loss_action,906.9239929765092,906.9239929765092,0.0
test_009_c8ef87e47101,1600960620,terminal_correction,0.0,0.0,0.0
test_009_c8ef87e47101,1600960620,ending_outstanding_mass,6.676614537454792e-07,6.676614537454792e-07,0.0
test_010_613ab99db82c,301721597,total_operational_objective,103799.08199151578,103799.08199151578,0.0
test_010_613ab99db82c,301721597,loss_queue,7665.093184830044,7665.093184830044,0.0
test_010_613ab99db82c,301721597,loss_waiting,87691.41092887355,87691.41092887355,0.0
test_010_613ab99db82c,301721597,loss_exit,3497.089389397291,3497.089389397291,0.0
test_010_613ab99db82c,301721597,loss_overflow,2737.9588147181985,2737.9588147181985,0.0
test_010_613ab99db82c,301721597,loss_route_resource,1176.664727003881,1176.6647270038807,2.2737367544323206e-13
test_010_613ab99db82c,301721597,loss_action,1030.8649466927864,1030.8649466927864,0.0
test_010_613ab99db82c,301721597,terminal_correction,0.0,0.0,0.0
test_010_613ab99db82c,301721597,ending_outstanding_mass,5.248839770145352e-07,5.248839770145352e-07,0.0
test_010_613ab99db82c,554911178,total_operational_objective,106709.99765810095,106709.99765810097,1.4551915228366852e-11
test_010_613ab99db82c,554911178,loss_queue,7637.472730105122,7637.4727301051225,9.094947017729282e-13
test_010_613ab99db82c,554911178,loss_waiting,90579.29854329478,90579.29854329478,0.0
test_010_613ab99db82c,554911178,loss_exit,3603.847338689471,3603.8473386894707,4.547473508864641e-13
test_010_613ab99db82c,554911178,loss_overflow,2722.476071215367,2722.476071215367,0.0
test_010_613ab99db82c,554911178,loss_route_resource,1170.3674287514718,1170.3674287514718,0.0
test_010_613ab99db82c,554911178,loss_action,996.5355460448092,996.5355460448092,0.0
test_010_613ab99db82c,554911178,terminal_correction,0.0,0.0,0.0
test_010_613ab99db82c,554911178,ending_outstanding_mass,5.26766419834366e-07,5.26766419834366e-07,0.0
test_010_613ab99db82c,1600960620,total_operational_objective,105405.89352976554,105405.89352976554,0.0
test_010_613ab99db82c,1600960620,loss_queue,7623.865267605791,7623.865267605791,0.0
test_010_613ab99db82c,1600960620,loss_waiting,89369.3569618778,89369.3569618778,0.0
test_010_613ab99db82c,1600960620,loss_exit,3559.37489433609,3559.37489433609,0.0
test_010_613ab99db82c,1600960620,loss_overflow,2718.435309173032,2718.4353091730322,4.547473508864641e-13
test_010_613ab99db82c,1600960620,loss_route_resource,1167.2221624463314,1167.2221624463314,0.0
test_010_613ab99db82c,1600960620,loss_action,967.6389343264924,967.6389343264924,0.0
test_010_613ab99db82c,1600960620,terminal_correction,0.0,0.0,0.0
test_010_613ab99db82c,1600960620,ending_outstanding_mass,5.260321084240292e-07,5.260321084240292e-07,0.0
test_011_8a2e74b38d5d,301721597,total_operational_objective,127127.72106708706,127127.72106708706,0.0
test_011_8a2e74b38d5d,301721597,loss_queue,9083.44482582155,9083.44482582155,0.0
test_011_8a2e74b38d5d,301721597,loss_waiting,107652.56299467292,107652.56299467293,1.4551915228366852e-11
test_011_8a2e74b38d5d,301721597,loss_exit,4330.288963427858,4330.288963427858,0.0
